date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:35	119307/119307	---M-Z	200	added ('OK')	text/html	etag:%221d20b-62cfb244560f7-gzip%22	https://techzaa.in/oreal/extended-swiper-silder.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/extended-swiper-silder.html	(from https://techzaa.in/oreal/)
19:17:36	90907/90907	---M-Z	200	added ('OK')	text/html	etag:%221631b-62cfb244560f7-gzip%22	https://techzaa.in/oreal/extended-scrollbar.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/extended-scrollbar.html	(from https://techzaa.in/oreal/)
19:17:37	82147/82147	---M-Z	200	added ('OK')	text/html	etag:%22140e3-62cfb244560f7-gzip%22	https://techzaa.in/oreal/extended-toastify.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/extended-toastify.html	(from https://techzaa.in/oreal/)
19:17:38	85465/85465	---M-Z	200	added ('OK')	text/html	etag:%2214dd9-62cfb244512d7-gzip%22	https://techzaa.in/oreal/charts-apex-area.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-area.html	(from https://techzaa.in/oreal/)
19:17:39	72222/72222	---M-Z	200	added ('OK')	text/html	etag:%2211a1e-62cfb244512d7-gzip%22	https://techzaa.in/oreal/charts-apex-bar.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-bar.html	(from https://techzaa.in/oreal/)
19:17:40	67043/67043	---M-Z	200	added ('OK')	text/html	etag:%22105e3-62cfb244512d7-gzip%22	https://techzaa.in/oreal/charts-apex-bubble.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-bubble.html	(from https://techzaa.in/oreal/)
19:17:41	68836/68836	---M-Z	200	added ('OK')	text/html	etag:%2210ce4-62cfb24453217-gzip%22	https://techzaa.in/oreal/charts-apex-candlestick.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-candlestick.html	(from https://techzaa.in/oreal/)
19:17:42	74958/74958	---M-Z	200	added ('OK')	text/html	etag:%22124ce-62cfb24453217-gzip%22	https://techzaa.in/oreal/charts-apex-column.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-column.html	(from https://techzaa.in/oreal/)
19:17:43	68629/68629	---M-Z	200	added ('OK')	text/html	etag:%2210c15-62cfb24453217-gzip%22	https://techzaa.in/oreal/charts-apex-heatmap.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-heatmap.html	(from https://techzaa.in/oreal/)
19:17:44	74210/74210	---M-Z	200	added ('OK')	text/html	etag:%22121e2-62cfb24453217-gzip%22	https://techzaa.in/oreal/charts-apex-line.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-line.html	(from https://techzaa.in/oreal/)
